"","VIP","Coefficient"
"discount_rate",0.672007856806969,64.8309088205761
"establis_cost",4.04656254645159,-390.385804017642
"main_cost_stage1",4.12138682699915,-397.604359664883
"main_cost_stage2",0.0426181481779482,4.11151930835238
"main_cost_stage3",0.0672735281112794,6.49010859447974
"CV_cost",0.106692998831146,10.2930404889637
"mono_cost",0.102034834352121,9.84365134335782
"timb_benefit",0.0263810437251424,-2.54507000626871
"max_tree_harvest",0.00805177247279634,0.7767821785718
"first_tree_est_per",0.568211065367043,54.8172754180084
"sec_tree_est_per",0.283198981427875,-27.3211795919589
"CV_tree_yield",0.0279614901739017,2.69754110995813
"yield_tree_risk",0.0455658983778767,4.39589890674791
"tree_price",0.121243413973158,11.6967690731137
"max_coff_harvest",0.374757397219686,36.1541348109041
"first_coff_est_per",0.727321959130092,70.1672504836654
"sec_coff_est_per",0.651691883477401,-62.870957011696
"coff_frost_yield",0.0761056635107216,-7.34217506806666
"CV_coff_yield",0.0983452427951276,-9.48770375823115
"coff_price",0.354127126396313,34.1638616420026
"CV_coff_price",0.0934596322614534,-9.01637210960064
"max_monomaize",0.0517090291682955,4.98854785885817
"decay_rate_mono",0.0265170900891478,-2.55819486683525
"CV_maize_yield",0.0544922224084588,-5.25705208147309
"maize_price",0.079565198877883,-7.675928341452
"CV_maize_price",0.0210879258570485,-2.03442472376642
"yield_maize_risk",0.015409338936588,-1.48659191624637
"grass_profit",1.51470795225471,146.12908487264
"CV_grass_profit",0.0479126492126132,-4.62229802969018
"annual_crop",0.00823998347359045,0.794939541031058
"mono_soil_loss",0.274230088726711,26.4559196711991
"reduced_percents1",0.0340782037486439,3.28764150242958
"reduced_percents2",0.0338613713350022,3.26672293385072
"soil_saved_payment",0.28427125928486,27.4246259241295
"CV_eros_control",0.0959656914306249,-9.25814025538915
"coffee_risk",0.0650580093671317,-6.27636988259237
"tree_risk",0.106618020363534,-10.2858070583601
"maize_risk",0.0380407772733946,3.66992459670556
