"","VIP","Coefficient"
"discount_rate",2.20605011572242,-539.930413228986
"establis_cost",1.55247032608463,-379.966864177117
"main_cost_stage1",2.26820942454321,-555.143894127923
"main_cost_stage2",1.63049430890556,-399.063221501928
"main_cost_stage3",0.082548198853157,-20.203658475591
"CV_cost",0.0218346765393142,5.34403359315007
"mono_cost",0.0429793796179931,10.5191962920884
"timb_benefit",0.0716667347631105,17.5404218787418
"max_tree_harvest",1.01054632396126,247.331051273402
"first_tree_est_per",0.929789008628884,227.565711253285
"sec_tree_est_per",0.0689030642822168,16.8640139702619
"CV_tree_yield",0.0845920825993118,20.7038986957874
"yield_tree_risk",0.03413674342582,-8.35496249737695
"tree_price",1.56713385031794,383.555759389543
"max_coff_harvest",3.17810160006526,777.83985865843
"first_coff_est_per",0.714321632467314,174.830105375997
"sec_coff_est_per",0.434445153187874,106.33038180515
"coff_frost_yield",0.572259830997807,-140.060502172143
"CV_coff_yield",0.00629268981459428,-1.54013482635824
"coff_price",2.43895754399478,596.934469072939
"CV_coff_price",0.0599210624735243,-14.6656704631822
"max_monomaize",0.11879917212123,-29.0760783889408
"decay_rate_mono",0.00125469085110726,0.307085385270646
"CV_maize_yield",0.0186164055319828,-4.55636227848353
"maize_price",0.0747830207904724,-18.3031323858611
"CV_maize_price",0.0613362248180367,-15.0120312208155
"yield_maize_risk",0.0521489139182143,-12.7634383464964
"grass_profit",1.0455770265902,255.90481014286
"CV_grass_profit",0.0882286133300655,21.5939390109109
"annual_crop",0.0249730066935308,6.11213939679373
"mono_soil_loss",0.360574494282619,88.2505498448721
"reduced_percents1",0.178623645213061,43.7181086163917
"reduced_percents2",0.0203794316389919,4.98786263638868
"soil_saved_payment",0.313673675444736,76.7715819304814
"CV_eros_control",0.0320458601355878,-7.84321914627953
"coffee_risk",0.201395804161619,-49.2915908793659
"tree_risk",0.203133515064994,-49.7168953452276
"maize_risk",0.014994418288981,-3.66988147966284
