"","VIP","Coefficient"
"discount_rate",0.36388265895628,-52.4675080337632
"establis_cost",2.62184253612571,-378.038197044079
"main_cost_stage1",3.86321653118449,-557.029414282812
"main_cost_stage2",1.00028851235784,-144.229586836458
"main_cost_stage3",0.0126516718018026,-1.82421908701445
"CV_cost",0.0457039628290052,-6.58996239002902
"mono_cost",0.0994390412556507,-14.3379151700038
"timb_benefit",0.0141510429075897,2.04041038825458
"max_tree_harvest",0.487270788750353,70.2585940663058
"first_tree_est_per",1.30297458104225,187.873281718646
"sec_tree_est_per",0.374724692416095,-54.0307990113734
"CV_tree_yield",0.151538930107237,21.850093257081
"yield_tree_risk",0.0850943673697001,-12.2695855207933
"tree_price",0.814004007039289,117.36959903874
"max_coff_harvest",2.25537893494513,325.198548146895
"first_coff_est_per",1.34219833323482,193.528875582835
"sec_coff_est_per",0.0535173411630227,7.7165576822772
"coff_frost_yield",0.37950022611602,-54.7193736015586
"CV_coff_yield",0.0269170084831636,3.8811092644152
"coff_price",1.59711214562918,230.284385004694
"CV_coff_price",0.0385596818320909,-5.55984289580466
"max_monomaize",0.0522009098973506,7.5267441082925
"decay_rate_mono",0.0292882510140019,4.22301395119971
"CV_maize_yield",0.139916351818326,-20.1742570919404
"maize_price",0.0543937335155098,7.84292293124711
"CV_maize_price",0.126146028811919,-18.1887419397798
"yield_maize_risk",0.0373393873198319,5.38389108675403
"grass_profit",1.41553116673649,204.102589213278
"CV_grass_profit",0.0391211895519773,5.64080556351919
"annual_crop",0.0087911528100619,-1.2675786255134
"mono_soil_loss",0.601125218755272,86.6750351193001
"reduced_percents1",0.150950869459776,21.7653019761953
"reduced_percents2",0.0144305880904582,2.08071744539772
"soil_saved_payment",0.455500075970067,65.6776389506669
"CV_eros_control",0.0139781753530826,2.01548496358363
"coffee_risk",0.230309137386151,-33.2078108660539
"tree_risk",0.034468843225374,-4.96999311269494
"maize_risk",0.0683082550085331,-9.84922977289544
