"","VIP","Coefficient"
"discount_rate",4.55413321373321,-3634.20485095296
"establis_cost",0.508128817689763,-405.487526932344
"main_cost_stage1",0.716630005008165,-571.871774124982
"main_cost_stage2",0.859143359308489,-685.597635714185
"main_cost_stage3",0.547358453677058,-436.792832841321
"CV_cost",0.0834613458151235,-66.6022739329893
"mono_cost",0.163166538851548,-130.20713254925
"timb_benefit",0.091630091292268,73.1209445660126
"max_tree_harvest",1.15503839706122,921.722301178765
"first_tree_est_per",0.210885028864854,168.286556173389
"sec_tree_est_per",0.11448344768818,91.3579558207836
"CV_tree_yield",0.0374805904086477,29.9095650230288
"yield_tree_risk",0.200116678118485,-159.69339679869
"tree_price",1.87635727270286,1497.33580080933
"max_coff_harvest",2.53801154051388,2025.33685762545
"first_coff_est_per",0.185405206363618,147.953621191123
"sec_coff_est_per",0.315861068365297,252.057586593819
"coff_frost_yield",0.391844878387416,-312.692776215317
"CV_coff_yield",0.0214971771273673,17.1547782490163
"coff_price",1.80759946240068,1442.46696935145
"CV_coff_price",0.026056182656113,20.792871214353
"max_monomaize",0.069621084165646,-55.5577252418548
"decay_rate_mono",0.0825203258789534,-65.8513386712451
"CV_maize_yield",0.0204900825130434,-16.3511152991255
"maize_price",0.0163868581225135,-13.0767363372531
"CV_maize_price",0.0553997507384179,-44.2090807242991
"yield_maize_risk",0.0801957795001328,-63.996347319499
"grass_profit",0.408636823719598,326.092772728183
"CV_grass_profit",0.0613722658696457,-48.975156384283
"annual_crop",0.0551932171604484,-44.0442666321952
"mono_soil_loss",0.219739191341171,175.352190557012
"reduced_percents1",0.0928855495207129,74.1228020369852
"reduced_percents2",0.159866224206213,127.573476718195
"soil_saved_payment",0.31692185917541,252.904099185136
"CV_eros_control",0.0500882088650306,39.970462674196
"coffee_risk",0.254312466285117,-202.941713660053
"tree_risk",0.0704156173895617,-56.191763896651
"maize_risk",0.0781237788300386,62.3428878063413
