"","VIP","Coefficient"
"discount_rate",4.26187155363557,-2711.90927499025
"establis_cost",0.614697804462932,-391.143810004584
"main_cost_stage1",0.884883850537004,-563.068288511257
"main_cost_stage2",1.05188378784058,-669.333499275297
"main_cost_stage3",0.398235357143119,-253.40467094655
"CV_cost",0.077408748698974,-49.2566472077418
"mono_cost",0.15895350014829,-101.145110996269
"timb_benefit",0.129563885262903,82.4439445737187
"max_tree_harvest",1.16912741776235,743.93783293879
"first_tree_est_per",0.272169908667366,173.186847702777
"sec_tree_est_per",0.143011648427427,91.0010099837813
"CV_tree_yield",0.0393853696429025,25.0616537568791
"yield_tree_risk",0.204167613494172,-129.915704337723
"tree_price",1.9056248429556,1212.58503951268
"max_coff_harvest",2.7389853059597,1742.86802448512
"first_coff_est_per",0.235712609502907,149.988380432957
"sec_coff_est_per",0.329314958634839,209.54932110824
"coff_frost_yield",0.419655156529587,-267.034493406835
"CV_coff_yield",0.0319753791949813,20.3465370363471
"coff_price",1.96085045520637,1247.72613848646
"CV_coff_price",0.00490319547192969,3.11999578355978
"max_monomaize",0.0613983248650855,-39.0689124660391
"decay_rate_mono",0.0750291005115391,-47.7424321711076
"CV_maize_yield",0.0321267490771486,-20.4428565481478
"maize_price",0.00226143699247401,-1.438995023082
"CV_maize_price",0.0487251501442141,-31.0047322962296
"yield_maize_risk",0.0574007985275995,-36.5252110392802
"grass_profit",0.473439544490446,301.258514174496
"CV_grass_profit",0.0438599280202727,-27.9088996704084
"annual_crop",0.0513461914041487,-32.6725502990705
"mono_soil_loss",0.252190063302871,160.473295153164
"reduced_percents1",0.108279869033246,68.9005234978274
"reduced_percents2",0.150881281631313,96.0086060616558
"soil_saved_payment",0.319466705864015,203.282692070848
"CV_eros_control",0.0461228378604708,29.3488318942843
"coffee_risk",0.282363244903839,-179.673059859782
"tree_risk",0.0778509618471657,-49.5380357768272
"maize_risk",0.0737282874197707,46.9147002593877
